Date,TS,TSEpochSec,WindSpeedMPH,WindDirectionDegrees
2012-12-07,2012-12-07 10:30:00,1354897800,5.5,118.5
2012-12-07,2012-12-07 10:35:00,1354898100,4.0,135.0
2012-12-07,2012-12-07 10:40:00,1354898400,4.0,138.0
2012-12-07,2012-12-07 10:45:00,1354898700,6.0,119.0
2012-12-07,2012-12-07 10:50:00,1354899000,5.0,122.0
2012-12-07,2012-12-07 10:55:00,1354899300,4.0,124.99999997019768
2012-12-07,2012-12-07 11:00:00,1354899600,5.0,74.0
2012-12-07,2012-12-07 11:05:00,1354899900,5.0,105.5
2012-12-07,2012-12-07 11:10:00,1354900200,5.0,137.0
2012-12-07,2012-12-07 11:15:00,1354900500,5.0,120.0
2012-12-07,2012-12-07 11:20:00,1354900800,5.0,134.0
2012-12-07,2012-12-07 11:25:00,1354901100,5.0,89.0
2012-12-07,2012-12-07 11:30:00,1354901400,5.0,52.0
2012-12-07,2012-12-07 11:35:00,1354901700,7.0,35.0
2012-12-07,2012-12-07 11:40:00,1354902000,9.0,18.0
2012-12-07,2012-12-07 11:45:00,1354902300,9.5,25.0
2012-12-07,2012-12-07 11:50:00,1354902600,10.0,32.0
2012-12-07,2012-12-07 11:55:00,1354902900,10.5,27.0
2012-12-07,2012-12-07 12:00:00,1354903200,11.0,22.0
2012-12-07,2012-12-07 12:05:00,1354903500,12.0,28.0
2012-12-07,2012-12-07 12:10:00,1354903800,12.5,27.0
2012-12-07,2012-12-07 12:15:00,1354904100,13.0,26.0
2012-12-07,2012-12-07 12:20:00,1354904400,13.0,29.0
2012-12-07,2012-12-07 12:25:00,1354904700,12.0,24.0
2012-12-07,2012-12-07 12:30:00,1354905000,13.0,42.0
2012-12-07,2012-12-07 12:35:00,1354905300,13.0,39.0
2012-12-07,2012-12-07 12:40:00,1354905600,13.0,36.0
2012-12-07,2012-12-07 12:45:00,1354905900,13.0,35.0
2012-12-07,2012-12-07 12:50:00,1354906200,13.0,34.0
2012-12-07,2012-12-07 12:55:00,1354906500,13.0,46.0
2012-12-07,2012-12-07 13:00:00,1354906800,13.0,38.0
2012-12-07,2012-12-07 13:05:00,1354907100,13.5,41.0
2012-12-07,2012-12-07 13:10:00,1354907400,14.0,44.0
2012-12-07,2012-12-07 13:15:00,1354907700,14.5,41.0
2012-12-07,2012-12-07 13:20:00,1354908000,15.0,38.0
2012-12-07,2012-12-07 13:25:00,1354908300,15.0,26.0
2012-12-07,2012-12-07 13:30:00,1354908600,15.0,32.0
2012-12-07,2012-12-07 13:35:00,1354908900,15.0,38.0
2012-12-07,2012-12-07 13:40:00,1354909200,15.0,44.0
2012-12-07,2012-12-07 13:45:00,1354909500,14.0,38.0
2012-12-07,2012-12-07 13:50:00,1354909800,15.0,44.0
2012-12-07,2012-12-07 13:55:00,1354910100,15.0,39.5
2012-12-07,2012-12-07 14:00:00,1354910400,15.0,35.0
2012-12-07,2012-12-07 14:05:00,1354910700,15.5,36.0
2012-12-07,2012-12-07 14:10:00,1354911000,16.0,37.0
2012-12-07,2012-12-07 14:15:00,1354911300,16.0,44.0
2012-12-23,2012-12-23 06:35:00,1356266100,5.0,120.0
2012-12-23,2012-12-23 06:40:00,1356266400,5.0,117.0
2012-12-23,2012-12-23 06:45:00,1356266700,4.0,128.0
2012-12-23,2012-12-23 06:50:00,1356267000,5.0,121.0
2012-12-23,2012-12-23 06:55:00,1356267300,5.0,114.0
2012-12-23,2012-12-23 07:00:00,1356267600,5.0,107.0
2012-12-23,2012-12-23 07:05:00,1356267900,5.0,108.0
2012-12-23,2012-12-23 07:10:00,1356268200,5.0,109.0
2012-12-23,2012-12-23 07:15:00,1356268500,5.0,121.0
2012-12-23,2012-12-23 07:20:00,1356268800,5.0,121.5
2012-12-23,2012-12-23 07:25:00,1356269100,5.0,121.99999998509884
2012-12-23,2012-12-23 07:30:00,1356269400,5.0,145.0
2012-12-23,2012-12-23 07:35:00,1356269700,5.0,126.0
2012-12-23,2012-12-23 07:40:00,1356270000,5.0,126.0
2012-12-23,2012-12-23 07:45:00,1356270300,4.5,129.5
2012-12-23,2012-12-23 07:50:00,1356270600,4.0,133.0
2012-12-23,2012-12-23 07:55:00,1356270900,5.0,130.0
2012-12-23,2012-12-23 08:00:00,1356271200,5.0,121.0
2012-12-23,2012-12-23 08:05:00,1356271500,5.0,120.0
2012-12-23,2012-12-23 08:10:00,1356271800,5.5,119.0
2012-12-23,2012-12-23 08:15:00,1356272100,6.0,118.0
2012-12-23,2012-12-23 08:20:00,1356272400,5.0,112.5
2012-12-23,2012-12-23 08:25:00,1356272700,4.0,107.0
2012-12-23,2012-12-23 08:30:00,1356273000,4.5,109.0
2012-12-23,2012-12-23 08:35:00,1356273300,5.0,111.00000001490116
2012-12-23,2012-12-23 08:40:00,1356273600,5.0,132.00000001490116
2012-12-23,2012-12-23 08:45:00,1356273900,6.0,108.99999998509884
2012-12-23,2012-12-23 08:50:00,1356274200,6.0,88.0
2012-12-23,2012-12-23 08:55:00,1356274500,6.0,105.0
2012-12-23,2012-12-23 09:00:00,1356274800,6.0,122.0
2012-12-23,2012-12-23 09:05:00,1356275100,6.0,131.0
2012-12-23,2012-12-23 09:10:00,1356275400,6.0,122.5
2012-12-23,2012-12-23 09:15:00,1356275700,6.0,114.0
2012-12-23,2012-12-23 09:20:00,1356276000,5.0,88.0
2012-12-23,2012-12-23 09:25:00,1356276300,4.0,41.0
2012-12-23,2012-12-23 09:30:00,1356276600,5.0,97.0
2012-12-23,2012-12-23 09:35:00,1356276900,6.0,120.5
2012-12-23,2012-12-23 09:40:00,1356277200,7.0,144.0
2012-12-23,2012-12-23 09:45:00,1356277500,8.0,132.0
2012-12-23,2012-12-23 09:50:00,1356277800,8.0,103.0
2012-12-23,2012-12-23 09:55:00,1356278100,10.0,65.0
2012-12-23,2012-12-23 10:00:00,1356278400,10.0,74.00000000745058
2012-12-23,2012-12-23 10:05:00,1356278700,9.5,62.50000000745058
2012-12-23,2012-12-23 10:10:00,1356279000,9.0,51.0
2012-12-23,2012-12-23 10:15:00,1356279300,9.5,47.5
2012-12-23,2012-12-23 10:20:00,1356279600,10.0,44.0
2012-12-23,2012-12-23 10:25:00,1356279900,10.5,51.0
2012-12-23,2012-12-23 10:30:00,1356280200,11.0,58.0
2012-12-23,2012-12-23 10:35:00,1356280500,12.0,68.0
2012-12-23,2012-12-23 10:40:00,1356280800,12.5,61.5
2012-12-23,2012-12-23 10:45:00,1356281100,13.0,55.0
2012-12-23,2012-12-23 10:50:00,1356281400,13.0,52.5
2012-12-23,2012-12-23 10:55:00,1356281700,13.0,50.0
2012-12-23,2012-12-23 11:00:00,1356282000,13.0,44.0
2012-12-23,2012-12-23 11:05:00,1356282300,12.0,46.0
2012-12-23,2012-12-23 11:10:00,1356282600,13.0,49.5
2012-12-23,2012-12-23 11:15:00,1356282900,14.0,53.0
2012-12-23,2012-12-23 11:20:00,1356283200,13.5,48.5
2012-12-23,2012-12-23 11:25:00,1356283500,13.0,44.0
2012-12-23,2012-12-23 11:30:00,1356283800,13.0,44.0
2012-12-23,2012-12-23 11:35:00,1356284100,13.0,44.0
2012-12-23,2012-12-23 11:40:00,1356284400,13.0,48.0
2012-12-23,2012-12-23 11:45:00,1356284700,13.5,55.5
2012-12-23,2012-12-23 11:50:00,1356285000,14.0,63.0
2012-12-23,2012-12-23 11:55:00,1356285300,14.0,59.0
2012-12-23,2012-12-23 12:00:00,1356285600,14.0,55.0
2012-12-23,2012-12-23 12:05:00,1356285900,13.0,57.0
2012-12-23,2012-12-23 12:10:00,1356286200,14.0,50.5
2012-12-23,2012-12-23 12:15:00,1356286500,15.0,44.0
2012-12-23,2012-12-23 12:20:00,1356286800,15.0,41.0
2012-12-23,2012-12-23 12:25:00,1356287100,15.0,46.0
2012-12-23,2012-12-23 12:30:00,1356287400,15.0,51.0
2012-12-23,2012-12-23 12:35:00,1356287700,15.0,54.0
2012-12-23,2012-12-23 12:40:00,1356288000,16.0,51.0
2012-12-23,2012-12-23 12:45:00,1356288300,15.5,47.5
2012-12-23,2012-12-23 12:50:00,1356288600,15.0,44.0
2012-12-23,2012-12-23 12:55:00,1356288900,15.0,45.0
2012-12-23,2012-12-23 13:00:00,1356289200,15.0,46.0
2012-12-23,2012-12-23 13:05:00,1356289500,15.5,51.5
2012-12-23,2012-12-23 13:10:00,1356289800,16.0,57.0
2012-12-23,2012-12-23 13:15:00,1356290100,15.0,39.0
2012-12-23,2012-12-23 13:20:00,1356290400,15.0,45.0
2012-12-23,2012-12-23 13:25:00,1356290700,15.0,46.5
2012-12-23,2012-12-23 13:30:00,1356291000,15.0,48.0
2012-12-23,2012-12-23 13:35:00,1356291300,16.0,49.0
2012-12-23,2012-12-23 13:40:00,1356291600,15.0,45.5
2012-12-23,2012-12-23 13:45:00,1356291900,14.0,42.0
2012-12-23,2012-12-23 13:50:00,1356292200,14.0,53.0
2012-12-23,2012-12-23 13:55:00,1356292500,14.5,46.5
2012-12-23,2012-12-23 14:00:00,1356292800,15.0,40.0
2012-12-23,2012-12-23 14:05:00,1356293100,15.0,49.0
2012-12-23,2012-12-23 14:10:00,1356293400,15.5,49.0
2012-12-23,2012-12-23 14:15:00,1356293700,16.0,49.0
2012-12-23,2012-12-23 14:20:00,1356294000,16.0,50.5
2012-12-23,2012-12-23 14:25:00,1356294300,16.0,52.0
2012-12-23,2012-12-23 14:30:00,1356294600,16.0,52.0
2012-12-23,2012-12-23 14:35:00,1356294900,16.5,53.0
2012-12-23,2012-12-23 14:40:00,1356295200,17.0,54.0
2012-12-23,2012-12-23 14:45:00,1356295500,16.0,51.0
2012-12-23,2012-12-23 14:50:00,1356295800,16.0,46.5
2012-12-23,2012-12-23 14:55:00,1356296100,16.0,42.0
2012-12-23,2012-12-23 15:00:00,1356296400,16.0,46.0
2012-12-23,2012-12-23 15:05:00,1356296700,16.0,51.0
2012-12-23,2012-12-23 15:10:00,1356297000,16.0,56.0
2012-12-23,2012-12-23 15:15:00,1356297300,16.0,55.0
2012-12-23,2012-12-23 15:20:00,1356297600,16.0,61.0
2012-12-23,2012-12-23 15:25:00,1356297900,16.0,67.0
2012-12-23,2012-12-23 15:30:00,1356298200,15.5,60.5
2012-12-23,2012-12-23 15:35:00,1356298500,15.0,54.0
2012-12-23,2012-12-23 15:40:00,1356298800,16.0,57.0
2012-12-23,2012-12-23 15:45:00,1356299100,16.0,59.0
2012-12-23,2012-12-23 15:50:00,1356299400,16.0,56.0
2012-12-23,2012-12-23 15:55:00,1356299700,16.0,53.0
2012-12-23,2012-12-23 16:00:00,1356300000,16.0,51.0
2012-12-23,2012-12-23 16:05:00,1356300300,16.0,53.0
2012-12-23,2012-12-23 16:10:00,1356300600,16.5,49.5
2012-12-23,2012-12-23 16:15:00,1356300900,17.0,46.0
2012-12-23,2012-12-23 16:20:00,1356301200,17.0,54.5
2012-12-23,2012-12-23 16:25:00,1356301500,17.0,63.0
2012-12-23,2012-12-23 16:30:00,1356301800,17.0,51.0
2012-12-23,2012-12-23 16:35:00,1356302100,17.5,52.0
2012-12-23,2012-12-23 16:40:00,1356302400,18.0,53.0
2012-12-23,2012-12-23 16:45:00,1356302700,18.0,46.0
2012-12-23,2012-12-23 16:50:00,1356303000,18.0,42.0
2012-12-23,2012-12-23 16:55:00,1356303300,19.0,55.0
2012-12-23,2012-12-23 17:00:00,1356303600,18.0,67.0
2012-12-23,2012-12-23 17:05:00,1356303900,17.0,51.0
2012-12-23,2012-12-23 17:10:00,1356304200,17.5,53.5
2012-12-23,2012-12-23 17:15:00,1356304500,18.0,56.0
2012-12-23,2012-12-23 17:20:00,1356304800,17.5,60.0
2012-12-03,2012-12-03 06:20:00,1354537200,3.0,101.5
2012-12-03,2012-12-03 06:25:00,1354537500,3.0,105.0
2012-12-03,2012-12-03 06:30:00,1354537800,3.0,103.0
2012-12-03,2012-12-03 06:35:00,1354538100,3.0,101.0
2012-12-03,2012-12-03 06:40:00,1354538400,2.5,100.0
2012-12-03,2012-12-03 06:45:00,1354538700,2.0,99.0
2012-12-03,2012-12-03 06:50:00,1354539000,2.0,95.0
2012-12-03,2012-12-03 06:55:00,1354539300,2.0,93.5
2012-12-03,2012-12-03 07:00:00,1354539600,2.0,92.0
2012-12-03,2012-12-03 07:05:00,1354539900,2.0,92.0
2012-12-03,2012-12-03 07:10:00,1354540200,2.0,92.0
2012-12-03,2012-12-03 07:15:00,1354540500,1.5,92.0
2012-12-03,2012-12-03 07:20:00,1354540800,1.0,92.0
2012-12-03,2012-12-03 07:25:00,1354541100,2.0,93.0
2012-12-03,2012-12-03 07:30:00,1354541400,2.0,113.0
2012-12-03,2012-12-03 07:35:00,1354541700,2.5,107.0
2012-12-03,2012-12-03 07:40:00,1354542000,3.0,101.0
2012-12-03,2012-12-03 07:45:00,1354542300,2.0,93.0
2012-12-03,2012-12-03 07:50:00,1354542600,2.0,94.0
2012-12-03,2012-12-03 07:55:00,1354542900,3.0,102.5
2012-12-03,2012-12-03 08:00:00,1354543200,4.0,111.0
2012-12-03,2012-12-03 08:05:00,1354543500,3.0,110.0
2012-12-03,2012-12-03 08:10:00,1354543800,3.5,92.5
2012-12-03,2012-12-03 08:15:00,1354544100,4.0,75.0
2012-12-03,2012-12-03 08:20:00,1354544400,5.0,76.0
2012-12-03,2012-12-03 08:25:00,1354544700,6.0,84.0
2012-12-03,2012-12-03 08:30:00,1354545000,7.0,92.0
2012-12-03,2012-12-03 08:35:00,1354545300,7.0,63.0
2012-12-03,2012-12-03 08:40:00,1354545600,7.0,61.5
2012-12-03,2012-12-03 08:45:00,1354545900,7.0,60.0
2012-12-03,2012-12-03 08:50:00,1354546200,8.0,67.0
2012-12-03,2012-12-03 08:55:00,1354546500,8.5,67.0
2012-12-03,2012-12-03 09:00:00,1354546800,9.0,67.0
2012-12-03,2012-12-03 09:05:00,1354547100,9.0,68.0
2012-12-03,2012-12-03 09:10:00,1354547400,9.0,74.0
2012-12-03,2012-12-03 09:15:00,1354547700,10.0,59.0
2012-12-03,2012-12-03 09:20:00,1354548000,10.5,60.0
2012-12-03,2012-12-03 09:25:00,1354548300,11.0,61.0
2012-12-03,2012-12-03 09:30:00,1354548600,12.0,62.0
2012-12-03,2012-12-03 09:35:00,1354548900,12.0,63.0
2012-12-03,2012-12-03 09:40:00,1354549200,12.0,64.0
2012-12-03,2012-12-03 09:45:00,1354549500,12.0,65.0
2012-12-03,2012-12-03 09:50:00,1354549800,12.0,55.0
2012-12-03,2012-12-03 09:55:00,1354550100,12.0,56.0
2012-12-03,2012-12-03 10:00:00,1354550400,12.0,59.0
2012-12-03,2012-12-03 10:05:00,1354550700,12.0,58.0
2012-12-03,2012-12-03 10:10:00,1354551000,12.0,57.0
2012-12-03,2012-12-03 10:15:00,1354551300,12.0,53.0
2012-12-03,2012-12-03 10:20:00,1354551600,12.0,49.0
2012-12-03,2012-12-03 10:25:00,1354551900,12.0,46.0
2012-12-03,2012-12-03 10:30:00,1354552200,11.0,44.0
2012-12-03,2012-12-03 10:35:00,1354552500,10.0,42.0
2012-12-03,2012-12-03 10:40:00,1354552800,11.0,48.0
2012-12-03,2012-12-03 10:45:00,1354553100,11.0,48.0
2012-12-03,2012-12-03 10:50:00,1354553400,11.0,48.0
2012-12-03,2012-12-03 10:55:00,1354553700,12.0,40.0
2012-12-03,2012-12-03 11:00:00,1354554000,13.0,32.0
2012-12-03,2012-12-03 11:05:00,1354554300,12.5,38.0
2012-12-03,2012-12-03 11:10:00,1354554600,12.0,44.0
2012-12-03,2012-12-03 11:15:00,1354554900,13.0,42.0
2012-12-03,2012-12-03 11:20:00,1354555200,13.0,38.0
2012-12-03,2012-12-03 11:25:00,1354555500,13.5,43.5
2012-12-03,2012-12-03 11:30:00,1354555800,14.0,49.0
2012-12-03,2012-12-03 11:35:00,1354556100,14.0,44.0
2012-12-03,2012-12-03 11:40:00,1354556400,14.0,38.0
2012-12-03,2012-12-03 11:45:00,1354556700,14.5,39.0
2012-12-03,2012-12-03 11:50:00,1354557000,15.0,40.0
2012-12-03,2012-12-03 11:55:00,1354557300,14.0,54.0
2012-12-03,2012-12-03 12:00:00,1354557600,14.5,49.0
2012-12-03,2012-12-03 12:05:00,1354557900,15.0,44.0
2012-12-03,2012-12-03 12:10:00,1354558200,15.5,46.0
2012-12-03,2012-12-03 12:15:00,1354558500,16.0,48.0
2012-12-03,2012-12-03 12:20:00,1354558800,16.0,53.0
2012-12-03,2012-12-03 12:25:00,1354559100,16.0,58.5
2012-12-03,2012-12-03 12:30:00,1354559400,16.0,64.00000001490116
2012-12-03,2012-12-03 12:35:00,1354559700,16.0,41.0
2012-12-03,2012-12-03 12:40:00,1354560000,16.0,40.0
2012-12-03,2012-12-03 12:45:00,1354560300,17.0,44.0
2012-12-03,2012-12-03 12:50:00,1354560600,17.0,44.0
2012-12-03,2012-12-03 12:55:00,1354560900,17.0,44.0
2012-12-03,2012-12-03 13:00:00,1354561200,17.0,38.0
2012-12-03,2012-12-03 13:05:00,1354561500,17.0,38.0
2012-12-03,2012-12-03 13:10:00,1354561800,17.5,40.5
2012-12-03,2012-12-03 13:15:00,1354562100,18.0,43.0
2012-12-03,2012-12-03 13:20:00,1354562400,18.0,37.0
2012-12-03,2012-12-03 13:25:00,1354562700,18.0,42.0
2012-12-03,2012-12-03 13:30:00,1354563000,17.5,40.0
2012-12-03,2012-12-03 13:35:00,1354563300,17.0,38.0
2012-12-03,2012-12-03 13:40:00,1354563600,17.0,38.0
2012-12-03,2012-12-03 13:45:00,1354563900,17.0,38.0
2012-12-03,2012-12-03 13:50:00,1354564200,16.5,42.0
2012-12-03,2012-12-03 13:55:00,1354564500,16.0,46.0
2012-12-03,2012-12-03 14:00:00,1354564800,16.5,46.0
2012-12-03,2012-12-03 14:05:00,1354565100,17.0,46.0
2012-12-03,2012-12-03 14:10:00,1354565400,17.0,38.0
2012-12-03,2012-12-03 14:15:00,1354565700,17.0,30.0
2012-12-03,2012-12-03 14:20:00,1354566000,17.0,49.0
2012-12-03,2012-12-03 14:25:00,1354566300,17.0,49.5
2012-12-03,2012-12-03 14:30:00,1354566600,17.0,50.0
2012-12-03,2012-12-03 14:35:00,1354566900,16.5,46.0
2012-12-03,2012-12-03 14:40:00,1354567200,16.0,42.0
2012-12-03,2012-12-03 14:45:00,1354567500,16.5,46.0
2012-12-03,2012-12-03 14:50:00,1354567800,17.0,50.0
2012-12-03,2012-12-03 14:55:00,1354568100,17.0,48.0
2012-12-03,2012-12-03 15:00:00,1354568400,17.0,46.0
2012-12-03,2012-12-03 15:05:00,1354568700,17.0,41.0
2012-12-03,2012-12-03 15:10:00,1354569000,17.0,49.0
2012-12-03,2012-12-03 15:15:00,1354569300,17.0,57.0
2012-12-03,2012-12-03 15:20:00,1354569600,17.0,40.0
2012-12-03,2012-12-03 15:25:00,1354569900,17.5,49.5
2012-12-03,2012-12-03 15:30:00,1354570200,18.0,59.0
2012-12-03,2012-12-03 15:35:00,1354570500,18.0,59.5
2012-12-03,2012-12-03 15:40:00,1354570800,18.0,60.0
2012-12-03,2012-12-03 15:45:00,1354571100,17.5,53.0
2012-12-03,2012-12-03 15:50:00,1354571400,17.0,46.0
2012-12-03,2012-12-03 15:55:00,1354571700,17.0,44.00000001490116
2012-12-03,2012-12-03 16:00:00,1354572000,18.0,65.0
2012-12-03,2012-12-03 16:05:00,1354572300,18.0,61.5
2012-12-03,2012-12-03 16:10:00,1354572600,18.0,58.0
2012-12-03,2012-12-03 16:15:00,1354572900,18.0,52.0
2012-12-03,2012-12-03 16:20:00,1354573200,18.0,46.0
2012-12-03,2012-12-03 16:25:00,1354573500,18.5,47.5
2012-12-03,2012-12-03 16:30:00,1354573800,19.0,49.0
2012-12-03,2012-12-03 16:35:00,1354574100,19.0,52.0
2012-12-03,2012-12-03 16:40:00,1354574400,19.0,55.0
2012-12-03,2012-12-03 16:45:00,1354574700,19.5,58.0
2012-12-03,2012-12-03 16:50:00,1354575000,20.0,61.0
2012-12-03,2012-12-03 16:55:00,1354575300,21.0,50.0
2012-12-03,2012-12-03 17:00:00,1354575600,21.0,52.0
2012-12-03,2012-12-03 17:05:00,1354575900,20.5,50.5
2012-12-03,2012-12-03 17:10:00,1354576200,20.0,49.0
2012-12-18,2012-12-18 06:30:00,1355833800,0.0,128.0
2012-12-18,2012-12-18 06:35:00,1355834100,0.0,128.0
2012-12-18,2012-12-18 06:40:00,1355834400,0.5,128.0
2012-12-18,2012-12-18 06:45:00,1355834700,1.0,128.0
2012-12-18,2012-12-18 06:50:00,1355835000,1.3333333332557231,128.0
2012-12-18,2012-12-18 06:55:00,1355835300,1.6666666667442769,128.0
2012-12-18,2012-12-18 07:00:00,1355835600,2.0,128.0
2012-12-18,2012-12-18 07:05:00,1355835900,2.0,128.0
2012-12-18,2012-12-18 07:10:00,1355836200,2.0,128.0
2012-12-18,2012-12-18 07:15:00,1355836500,2.0,128.0
2012-12-18,2012-12-18 07:20:00,1355836800,2.5,137.0
2012-12-18,2012-12-18 07:25:00,1355837100,3.0,146.0
2012-12-18,2012-12-18 07:30:00,1355837400,4.0,157.0
2012-12-18,2012-12-18 07:35:00,1355837700,3.0,156.0
2012-12-18,2012-12-18 07:40:00,1355838000,3.0,157.0
2012-12-18,2012-12-18 07:45:00,1355838300,3.5,155.0
2012-12-18,2012-12-18 07:50:00,1355838600,4.0,153.0
2012-12-18,2012-12-18 07:55:00,1355838900,4.0,159.0
2012-12-18,2012-12-18 08:00:00,1355839200,4.0,164.0
2012-12-18,2012-12-18 08:05:00,1355839500,4.0,169.0
2012-12-18,2012-12-18 08:10:00,1355839800,4.5,166.5
2012-12-18,2012-12-18 08:15:00,1355840100,5.0,164.0
2012-12-18,2012-12-18 08:20:00,1355840400,5.0,184.0
2012-12-18,2012-12-18 08:25:00,1355840700,5.0,184.0
2012-12-18,2012-12-18 08:30:00,1355841000,5.0,185.0
2012-12-18,2012-12-18 08:35:00,1355841300,5.0,186.0
2012-12-18,2012-12-18 08:40:00,1355841600,4.5,179.5
2012-12-18,2012-12-18 08:45:00,1355841900,4.0,173.0
2012-12-18,2012-12-18 08:50:00,1355842200,3.0,173.0
2012-12-18,2012-12-18 08:55:00,1355842500,3.0,172.0
2012-12-18,2012-12-18 09:00:00,1355842800,3.0,183.0
2012-12-18,2012-12-18 09:05:00,1355843100,4.0,192.0
2012-12-18,2012-12-18 09:10:00,1355843400,4.0,193.0
2012-12-18,2012-12-18 09:15:00,1355843700,4.0,194.0
2012-12-18,2012-12-18 09:20:00,1355844000,4.0,176.5
2012-12-18,2012-12-18 09:25:00,1355844300,4.0,159.0
2012-12-18,2012-12-18 09:30:00,1355844600,4.0,164.00000000745058
2012-12-18,2012-12-18 09:35:00,1355844900,4.5,152.50000000745058
2012-12-18,2012-12-18 09:40:00,1355845200,5.0,141.0
2012-12-18,2012-12-18 09:45:00,1355845500,5.0,167.0
2012-12-18,2012-12-18 09:50:00,1355845800,5.0,132.0
2012-12-18,2012-12-18 09:55:00,1355846100,5.0,120.0
2012-12-18,2012-12-18 10:00:00,1355846400,4.666666666744277,120.0
2012-12-18,2012-12-18 10:05:00,1355846700,4.333333333488554,120.0
2012-12-18,2012-12-18 10:10:00,1355847000,4.0,120.0
2012-12-18,2012-12-18 10:15:00,1355847300,4.5,124.0
2012-12-18,2012-12-18 10:20:00,1355847600,5.0,128.0
2012-12-18,2012-12-18 10:25:00,1355847900,4.0,121.0
2012-12-18,2012-12-18 10:30:00,1355848200,2.0,111.0
2012-12-18,2012-12-18 10:35:00,1355848500,5.0,63.0
2012-12-18,2012-12-18 10:40:00,1355848800,8.0,15.0
2012-12-18,2012-12-18 10:45:00,1355849100,9.0,28.0
2012-12-18,2012-12-18 10:50:00,1355849400,9.0,0.0
2012-12-18,2012-12-18 10:55:00,1355849700,9.0,0.0
2012-12-18,2012-12-18 11:00:00,1355850000,9.0,0.0
2012-12-18,2012-12-18 11:05:00,1355850300,10.0,9.0
2012-12-18,2012-12-18 11:10:00,1355850600,10.0,18.5
2012-12-18,2012-12-18 11:15:00,1355850900,10.0,28.0
2012-12-18,2012-12-18 11:20:00,1355851200,10.5,27.0
2012-12-18,2012-12-18 11:25:00,1355851500,11.0,26.0
2012-12-18,2012-12-18 11:30:00,1355851800,10.0,19.0
2012-12-18,2012-12-18 11:35:00,1355852100,10.0,9.0
2012-12-18,2012-12-18 11:40:00,1355852400,10.0,13.5
2012-12-18,2012-12-18 11:45:00,1355852700,10.0,18.0
2012-12-18,2012-12-18 11:50:00,1355853000,10.0,17.0
2012-12-18,2012-12-18 11:55:00,1355853300,10.0,11.0
2012-12-18,2012-12-18 12:00:00,1355853600,10.5,12.5
2012-12-18,2012-12-18 12:05:00,1355853900,11.0,14.0
2012-12-18,2012-12-18 12:10:00,1355854200,11.0,27.0
2012-12-18,2012-12-18 12:15:00,1355854500,11.0,24.0
2012-12-18,2012-12-18 12:20:00,1355854800,11.5,21.5
2012-12-18,2012-12-18 12:25:00,1355855100,12.0,19.0
2012-12-18,2012-12-18 12:30:00,1355855400,12.5,16.0
2012-12-18,2012-12-18 12:35:00,1355855700,13.0,13.0
2012-12-18,2012-12-18 12:40:00,1355856000,13.0,15.0
2012-12-18,2012-12-18 12:45:00,1355856300,13.0,18.0
2012-12-18,2012-12-18 12:50:00,1355856600,13.0,21.0
2012-12-18,2012-12-18 12:55:00,1355856900,13.5,21.0
2012-12-18,2012-12-18 13:00:00,1355857200,14.0,21.0
2012-12-18,2012-12-18 13:05:00,1355857500,14.0,21.0
2012-12-18,2012-12-18 13:10:00,1355857800,14.0,24.5
2012-12-18,2012-12-18 13:15:00,1355858100,14.0,28.0
2012-12-18,2012-12-18 13:20:00,1355858400,14.0,26.5
2012-12-18,2012-12-18 13:25:00,1355858700,14.0,25.0
2012-12-18,2012-12-18 13:30:00,1355859000,14.0,25.0
2012-12-18,2012-12-18 13:35:00,1355859300,14.0,25.0
2012-12-18,2012-12-18 13:40:00,1355859600,14.5,25.5
2012-12-18,2012-12-18 13:45:00,1355859900,15.0,26.0
2012-12-18,2012-12-18 13:50:00,1355860200,15.0,25.5
2012-12-18,2012-12-18 13:55:00,1355860500,15.0,25.0
2012-12-18,2012-12-18 14:00:00,1355860800,14.5,24.5
2012-12-18,2012-12-18 14:05:00,1355861100,14.0,24.0
2012-12-18,2012-12-18 14:10:00,1355861400,14.5,24.0
2012-12-18,2012-12-18 14:15:00,1355861700,15.0,24.0
2012-12-18,2012-12-18 14:20:00,1355862000,15.0,31.0
2012-12-18,2012-12-18 14:25:00,1355862300,15.0,27.5
2012-12-18,2012-12-18 14:30:00,1355862600,15.0,24.0
2012-12-18,2012-12-18 14:35:00,1355862900,14.5,22.5
2012-12-18,2012-12-18 14:40:00,1355863200,14.0,21.0
2012-12-18,2012-12-18 14:45:00,1355863500,14.0,33.0
2012-12-18,2012-12-18 14:50:00,1355863800,13.5,32.5
2012-12-18,2012-12-18 14:55:00,1355864100,13.0,32.0
2012-12-18,2012-12-18 15:00:00,1355864400,14.0,30.0
2012-12-18,2012-12-18 15:05:00,1355864700,13.0,30.0
2012-12-18,2012-12-18 15:10:00,1355865000,13.5,31.5
2012-12-18,2012-12-18 15:15:00,1355865300,14.0,33.0
2012-12-18,2012-12-18 15:20:00,1355865600,14.0,30.0
2012-12-18,2012-12-18 15:25:00,1355865900,14.0,30.0
2012-12-18,2012-12-18 15:30:00,1355866200,14.0,30.0
2012-12-18,2012-12-18 15:35:00,1355866500,14.0,30.0
2012-12-18,2012-12-18 15:40:00,1355866800,13.0,30.0
2012-12-18,2012-12-18 15:45:00,1355867100,13.0,40.0
2012-12-18,2012-12-18 15:50:00,1355867400,13.0,44.0
2012-12-18,2012-12-18 15:55:00,1355867700,13.0,48.0
